City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
288,kill devil hills,36.0307,-75.676,14.0,69,75,2.57,US,1708797208
289,yreka,41.7354,-122.6345,9.160000000000025,79,0,0.0,US,1708797181
290,chui,-33.6971,-53.4616,25.129999999999995,53,70,6.16,UY,1708797208
291,la passe,45.5549,-0.8967,8.129999999999995,76,94,6.45,FR,1708797208
292,bubaque,11.2833,-15.8333,26.99000000000001,55,8,5.76,GW,1708797209
293,angra do heroismo,38.65,-27.2167,20.340000000000032,86,20,4.47,PT,1708797209
294,peterhead,57.5058,-1.7981,5.220000000000027,76,58,1.2,GB,1708797209
295,manay,7.215,126.5397,23.74000000000001,73,13,3.25,PH,1708797209
296,lorengau,-2.0226,147.2712,26.170000000000016,87,100,5.27,PG,1708797210
297,igrim,63.1906,64.4162,-6.859999999999957,92,98,3.22,RU,1708797210
298,carnarvon,-24.8667,113.6333,27.410000000000025,79,100,7.39,AU,1708797210
299,kruisfontein,-34.0033,24.7314,19.939999999999998,81,52,2.71,ZA,1708797210
300,horta,38.5333,-28.6333,17.80000000000001,86,40,7.2,PT,1708797211
301,manitou springs,38.8597,-104.9172,13.360000000000014,13,0,7.72,US,1708797177
302,san juan,-31.5375,-68.5364,30.27000000000004,27,10,1.97,AR,1708797037
303,revda,56.801,59.9303,-12.199999999999989,88,60,5.26,RU,1708797211
304,kalajoki,64.25,23.95,3.2800000000000296,91,91,4.29,FI,1708797211
305,tolanaro,-25.0319,46.9987,26.04000000000002,83,40,6.17,MG,1708797212
306,kharkhorin,47.1975,102.8238,-23.589999999999975,97,67,1.99,MN,1708797212
307,polyarnyy,69.1989,33.4478,1.910000000000025,79,28,11.18,RU,1708797212
308,illizi,26.4833,8.4667,27.890000000000043,11,0,5.53,DZ,1708797212
309,ciudad bolivar,8.1222,-63.5497,37.400000000000034,27,48,3.18,VE,1708797213
310,bayanhongor,46.7167,100.1167,-29.329999999999984,76,4,1.93,MN,1708797213
311,saint-joseph,-21.3667,55.6167,25.210000000000036,90,95,2.54,RE,1708797213
312,inyonga,-6.7167,32.0667,22.730000000000018,72,100,1.37,TZ,1708797213
313,ta`u,-14.2336,-169.5144,27.900000000000034,78,79,3.32,AS,1708797213
314,kibre mengist,5.8833,38.9833,17.200000000000045,38,60,0.94,ET,1708797213
315,manghit,42.1156,60.0597,-2.009999999999991,44,89,5.72,UZ,1708797214
316,castillos,-34.1667,-53.8333,24.53000000000003,54,16,5.64,UY,1708797214
317,alaghsas,17.0187,8.0168,29.939999999999998,7,0,3.6,NE,1708797214
318,yichang,30.7144,111.2847,-0.42999999999995,95,98,0.56,CN,1708797215
319,kuta,-8.7233,115.1723,26.970000000000027,88,40,2.24,ID,1708797215
320,jackson,42.4165,-122.8345,12.439999999999998,76,0,0.0,US,1708797215
321,akhtubinsk,48.2795,46.1722,-6.029999999999973,74,0,3.91,RU,1708797215
322,talakan,50.3167,130.3667,-26.109999999999985,100,95,1.08,RU,1708797215
323,bamboo flat,11.7,92.7167,26.05000000000001,83,9,0.51,IN,1708797216
324,siguiri,11.6667,-9.5,34.81,6,10,1.65,GN,1708797216
325,semirom,31.4167,51.5667,0.9000000000000341,100,100,1.58,IR,1708797216
326,arno,60.1167,18.6333,0.9900000000000091,98,100,2.48,SE,1708797216
327,swift current,50.2834,-107.8014,0.4500000000000455,80,75,5.66,CA,1708797217
328,namibe,-15.1961,12.1522,25.210000000000036,83,100,4.93,AO,1708797217
329,sankheda,22.1667,73.5833,20.879999999999995,14,0,2.6,IN,1708797217
330,susuman,62.7833,148.1667,-37.789999999999964,99,85,0.45,RU,1708797217
331,holualoa,19.6228,-155.9522,19.910000000000025,71,0,3.09,US,1708797217
332,petrolina,-9.3986,-40.5008,32.03000000000003,48,75,5.66,BR,1708797218
333,gebeit,21.0667,36.3167,22.480000000000018,44,19,3.91,SD,1708797218
334,manavalakurichi,8.1333,77.3,26.49000000000001,83,9,2.23,IN,1708797218
335,yigo village,13.5361,144.8886,25.620000000000005,88,100,7.2,GU,1708797218
336,hamilton,39.1834,-84.5333,1.0600000000000023,69,100,6.69,US,1708797218
337,bel ombre,-4.6167,55.4167,26.910000000000025,89,40,2.06,SC,1708797219
338,whangarei,-35.7317,174.3239,19.02000000000004,93,91,2.22,NZ,1708797219
339,atani,6.0294,6.7472,29.57000000000005,32,99,2.03,NG,1708797219
340,kokopo,-4.352,152.2633,25.78000000000003,84,93,1.43,PG,1708797219
341,pisco,-13.7,-76.2167,27.03000000000003,65,0,4.63,PE,1708797219
342,kailua-kona,19.6406,-155.9956,21.980000000000018,69,0,3.09,US,1708797220
343,sumbe,-11.2061,13.8437,27.07000000000005,85,100,2.75,AO,1708797220
344,bonthe,7.5264,-12.505,29.170000000000016,59,12,6.2,SL,1708797220
345,lagunas,-5.2269,-75.6753,32.150000000000034,56,99,1.74,PE,1708797220
346,kupang,-10.1667,123.5833,26.32000000000005,100,98,1.54,ID,1708797221
347,davydovo,55.6097,38.8569,0.9000000000000341,94,100,6.3,RU,1708797221
348,itoman,26.1247,127.6694,19.210000000000036,82,75,10.29,JP,1708797221
349,palikir - national government center,6.9248,158.1611,27.170000000000016,82,100,9.5,FM,1708797104
350,afega,-13.7973,-171.8531,25.0,94,20,0.0,WS,1708797222
351,tucuma,-0.1833,-50.05,26.55000000000001,82,98,2.53,BR,1708797222
352,vorkuta,67.5,64.0,-4.169999999999959,96,100,5.3,RU,1708797222
353,mancio lima,-7.6142,-72.8958,25.04000000000002,94,100,2.06,BR,1708797222
354,sao geraldo do araguaia,-6.4006,-48.555,28.80000000000001,81,26,2.2,BR,1708797223
355,san rafael,-34.6177,-68.3301,27.0,33,1,4.19,AR,1708797223
356,san luis de la loma,17.2706,-100.8939,30.090000000000032,56,64,3.98,MX,1708797223
357,quartu sant'elena,39.2419,9.1839,14.160000000000025,69,40,2.57,IT,1708796953
358,walvis bay,-22.9575,14.5053,18.379999999999995,71,11,8.03,NA,1708797223
359,muisne,0.6,-80.0333,27.650000000000034,76,82,3.48,EC,1708797224
360,george town,5.4112,100.3354,29.970000000000027,77,20,2.06,MY,1708797224
361,touros,-5.1989,-35.4608,30.860000000000014,59,35,6.81,BR,1708797224
362,okhotsk,59.3833,143.3,-24.95999999999998,83,22,4.61,RU,1708797224
363,mulayjah,27.271,48.4242,18.879999999999995,59,93,7.43,SA,1708797224
364,nakhon si thammarat,8.25,100.0,25.260000000000048,80,59,1.5,TH,1708797225
365,egilsstadir,65.2653,-14.3948,-2.0499999999999545,86,75,6.17,IS,1708797225
366,port victoria,0.0939,33.9756,24.99000000000001,60,100,4.83,KE,1708797225
367,san carlos de bariloche,-41.1456,-71.3082,20.860000000000014,26,20,2.06,AR,1708797180
368,lata,40.1629,-8.3327,14.900000000000034,86,88,3.38,PT,1708797225
369,hell-ville,-13.4,48.2667,27.160000000000025,84,72,4.21,MG,1708797226
370,ust-nera,64.5667,143.2,-36.099999999999966,99,66,1.32,RU,1708797226
371,coquimbo,-29.9533,-71.3436,21.850000000000023,73,0,7.2,CL,1708797226
372,kristiansund,63.1115,7.732,5.360000000000014,60,40,3.6,NO,1708797226
373,khovd,48.0056,91.6419,-17.839999999999975,82,88,1.17,MN,1708797226
374,bathsheba,13.2167,-59.5167,30.340000000000032,66,40,9.26,BB,1708797227
375,nuuk,64.1835,-51.7216,-4.659999999999968,100,100,4.12,GL,1708797118
376,kitimat,54.0524,-128.6534,2.170000000000016,66,100,2.24,CA,1708797227
377,phongsali,21.6833,102.1058,11.760000000000048,36,0,0.21,LA,1708797227
378,la'ie,21.6477,-157.9253,22.980000000000018,83,17,4.02,US,1708797227
379,labis,2.385,103.021,22.870000000000005,93,13,0.76,MY,1708797227
380,ribeira brava,32.65,-17.0667,19.450000000000045,70,43,2.32,PT,1708797227
381,crane,31.3974,-102.3501,20.0,32,0,8.6,US,1708797228
382,weinzierl bei krems,48.4,15.6,8.210000000000036,90,100,1.64,AT,1708797228
383,berdigestyakh,62.0989,126.6992,-33.619999999999976,100,100,0.38,RU,1708797228
384,aguilas,37.4063,-1.5829,14.160000000000025,46,68,7.9,ES,1708797228
385,haimen,23.1935,116.6142,14.939999999999998,85,89,4.97,CN,1708797228
386,pontal,-21.0225,-48.0372,29.150000000000034,56,94,1.59,BR,1708797228
387,port alfred,-33.5906,26.891,18.430000000000007,92,57,3.87,ZA,1708797229
388,minas de marcona,-15.2119,-75.1103,24.910000000000025,54,81,8.21,PE,1708797229
389,iskilip,40.7353,34.4739,9.150000000000034,53,0,0.85,TR,1708797229
390,nemuro,43.3236,145.575,-5.25,65,16,4.53,JP,1708797229
391,port-gentil,-0.7193,8.7815,29.980000000000018,79,40,2.06,GA,1708797229
392,baikonur,45.6167,63.3167,-8.329999999999984,58,3,6.21,KZ,1708797229
393,monduli,-3.3,36.45,19.090000000000032,80,99,2.96,TZ,1708797230
394,cape coast,5.1053,-1.2466,28.170000000000016,76,98,4.62,GH,1708797230
395,frankfort,-27.2667,28.4833,22.310000000000002,46,82,1.3,ZA,1708797230
396,asau,46.4333,26.4,9.600000000000023,63,100,1.75,RO,1708797230
397,saint croix,17.7397,-64.7388,29.25,77,75,4.63,VI,1708797230
398,san miguel,13.4833,-88.1833,36.26000000000005,21,34,0.23,SV,1708797231
399,mwingi,-0.9344,38.0601,21.060000000000002,78,69,0.51,KE,1708797231
400,zapolyarnyy,69.4154,30.8136,2.6000000000000227,79,94,12.82,RU,1708797231
401,dunedin,-45.8742,170.5036,13.220000000000027,74,44,4.47,NZ,1708797231
402,oppdal,62.5943,9.6912,-6.5499999999999545,88,27,5.42,NO,1708797231
403,taguatinga,-12.3857,-46.5711,31.980000000000018,52,66,2.54,BR,1708797231
404,naxos,37.1056,25.3764,17.390000000000043,69,2,2.24,GR,1708797232
405,mchinji,-13.7984,32.8802,19.29000000000002,94,85,1.26,MW,1708797232
406,yauya,-8.9833,-77.3,19.03000000000003,26,99,2.23,PE,1708797232
407,sao joao da barra,-21.6403,-41.0511,32.05000000000001,83,29,6.31,BR,1708797232
408,metlili chaamba,32.2667,3.6333,15.520000000000039,31,40,9.77,DZ,1708797217
409,kuandian,40.7286,124.7847,-4.060000000000002,88,100,1.16,CN,1708797233
410,arsk,56.0915,49.8778,-10.370000000000005,88,14,3.75,RU,1708797233
411,pingdu,36.7844,119.9464,-4.819999999999993,82,55,2.77,CN,1708797233
412,goondiwindi,-28.55,150.3167,23.200000000000045,83,100,2.78,AU,1708797233
413,geraldton,-28.7667,114.6,23.230000000000018,88,100,8.75,AU,1708797021
414,guerrero negro,27.9769,-114.0611,22.710000000000036,38,24,1.56,MX,1708797233
415,maba,24.6841,113.5984,3.8799999999999955,33,100,1.8,CN,1708797233
416,kapa'a,22.0752,-159.319,23.180000000000007,77,20,3.6,US,1708797234
417,isabela,6.7085,121.9711,25.890000000000043,83,78,0.47,PH,1708797234
418,nizhnesortymskiy,62.4397,71.7603,-8.71999999999997,96,100,2.04,RU,1708797234
419,talara,-4.5772,-81.2719,32.420000000000016,55,0,6.17,PE,1708797234
420,ulricehamn,57.7916,13.4142,5.300000000000011,80,91,2.13,SE,1708797234
421,puerto baquerizo moreno,-0.9,-89.6,28.55000000000001,84,40,2.06,EC,1708797234
422,ketchikan,55.3422,-131.6461,3.5200000000000387,100,100,1.54,US,1708797235
423,yuli,9.6989,10.2744,29.680000000000007,26,100,2.15,NG,1708797235
424,elkhorn,42.6728,-88.5445,-1.42999999999995,68,100,2.57,US,1708797235
425,taltal,-25.4,-70.4833,23.33000000000004,71,42,4.12,CL,1708797235
426,suva,-18.1416,178.4415,23.710000000000036,94,40,1.54,FJ,1708797235
427,laem sing,12.4816,102.0738,26.890000000000043,78,22,1.27,TH,1708797235
428,san luis,-33.295,-66.3356,23.80000000000001,53,53,2.25,AR,1708797236
429,merritt island,28.5392,-80.672,23.910000000000025,38,0,5.66,US,1708797236
430,vanersborg,58.3807,12.3234,5.8799999999999955,87,100,2.06,SE,1708797236
431,crucecita,-28.95,-58.9833,36.870000000000005,28,67,2.81,AR,1708797236
432,coruripe,-10.1256,-36.1756,29.78000000000003,63,23,5.6,BR,1708797236
433,vieste,41.8825,16.175,12.520000000000039,75,92,4.3,IT,1708797236
434,chiriguana,9.3624,-73.6031,37.950000000000045,28,75,2.5,CO,1708797237
435,chiredzi,-21.05,31.6667,28.850000000000023,39,7,3.22,ZW,1708797237
436,stranraer,54.9023,-5.0273,5.75,80,38,1.36,GB,1708797237
437,hobyo,5.3505,48.5268,26.220000000000027,73,83,7.2,SO,1708797237
438,san pedro pochutla,15.7333,-96.4667,31.960000000000036,44,10,4.21,MX,1708797031
439,malvan,16.0667,73.4667,23.390000000000043,58,28,4.13,IN,1708797237
440,havre,49.5833,0.3333,6.8700000000000045,81,20,7.72,FR,1708797238
441,villa tecolutilla,18.2833,-93.3167,26.390000000000043,61,16,3.25,MX,1708797238
442,iskateley,67.6803,53.1512,-1.099999999999966,94,100,7.6,RU,1708797238
443,humaita,-7.5061,-63.0208,24.720000000000027,97,100,2.67,BR,1708797238
444,divnomorskoye,44.5011,38.1353,8.430000000000007,69,1,3.95,RU,1708797238
445,marsa alam,25.0757,34.8918,21.600000000000023,65,71,3.84,EG,1708796956
446,saint-philippe,-21.3585,55.7679,25.77000000000004,89,90,2.85,RE,1708797239
447,buckie,57.6757,-2.9624,3.3600000000000136,86,58,1.21,GB,1708797239
448,diawara,15.022,-12.5437,33.74000000000001,5,68,3.72,SN,1708797239
449,raahe,64.6833,24.4833,2.0500000000000114,90,99,5.29,FI,1708797239
450,kayangel,8.0823,134.7173,27.24000000000001,80,96,7.77,PW,1708797239
451,laguna de perlas,12.3429,-83.6712,30.05000000000001,67,35,4.39,NI,1708797240
452,happy valley-goose bay,53.3168,-60.3315,-7.829999999999984,73,100,6.17,CA,1708797240
453,ulladulla,-35.35,150.4667,15.770000000000039,87,31,1.88,AU,1708796944
454,faya-largeau,17.9257,19.1043,29.08000000000004,23,96,4.83,TD,1708797240
455,ulsteinvik,62.3432,5.8487,4.6200000000000045,87,79,5.36,NO,1708797240
456,silivri,41.0802,28.226,14.950000000000045,77,1,0.98,TR,1708797240
457,vakarai,55.6035,23.8213,4.2900000000000205,83,100,7.14,LT,1708797246
458,cidreira,-30.1811,-50.2056,26.970000000000027,76,11,4.46,BR,1708797246
459,luganville,-15.5333,167.1667,26.640000000000043,87,22,1.81,VU,1708797246
460,qalat,32.1058,66.9083,5.439999999999998,39,84,2.33,AF,1708797246
461,san jose del guaviare,2.5729,-72.6459,36.97000000000003,25,40,3.41,CO,1708797247
462,mazatlan,23.2167,-106.4167,24.390000000000043,67,75,0.45,MX,1708796992
463,chonchi,-42.6128,-73.8092,18.560000000000002,43,27,1.54,CL,1708797247
464,queenstown,-31.8976,26.8753,19.980000000000018,75,57,1.14,ZA,1708797102
465,mocimboa,-11.3167,40.35,25.860000000000014,90,92,3.05,MZ,1708797247
466,misratah,32.3754,15.0925,19.07000000000005,48,99,7.55,LY,1708797248
467,la victoria,10.2184,-67.3302,33.29000000000002,26,98,1.81,VE,1708797248
468,lebowakgomo,-24.2,29.5,28.5,32,28,3.49,ZA,1708797248
469,wynyard,-41.0,145.7167,15.910000000000025,73,69,2.74,AU,1708797248
470,emerald,-23.5333,148.1667,20.75,100,99,2.45,AU,1708796988
471,bikenibeu village,1.3673,173.1241,26.980000000000018,94,20,0.51,KI,1708797249
472,kavieng,-2.5744,150.7967,27.110000000000014,83,100,4.07,PG,1708797249
473,duba,27.3513,35.6901,22.24000000000001,60,15,4.92,SA,1708797249
474,pacific grove,36.6177,-121.9166,20.230000000000018,65,0,0.45,US,1708797249
475,darwin,-12.4611,130.8418,28.99000000000001,89,100,4.12,AU,1708797228
476,karsava,56.7841,27.6883,6.390000000000043,88,100,8.2,LV,1708797250
477,valparaiso,-33.0393,-71.6273,22.80000000000001,70,0,4.63,CL,1708796953
478,beloyarskiy,63.7119,66.6722,-6.109999999999957,91,100,2.24,RU,1708797250
479,yangi qal'ah,37.4657,69.6113,7.760000000000048,49,43,1.75,AF,1708797250
480,hoshcha,50.6003,26.6744,9.260000000000048,81,100,4.79,UA,1708797250
481,chibougamau,49.9168,-74.3659,-22.20999999999998,64,0,2.57,CA,1708797251
482,balabac,7.9868,117.0645,27.129999999999995,77,13,5.83,PH,1708797251
483,mersa matruh,31.3525,27.2453,17.110000000000014,72,20,5.14,EG,1708797252
484,bartica,6.4,-58.6167,31.180000000000007,50,98,2.42,GY,1708797252
485,luanda,-8.8368,13.2343,28.0,83,75,4.63,AO,1708797252
486,kamina,-8.7386,24.9906,19.129999999999995,96,100,1.06,CD,1708797252
487,jertih,5.7336,102.4897,23.370000000000005,93,21,1.48,MY,1708797252
488,ohara,35.25,140.3833,7.260000000000048,67,98,4.73,JP,1708797253
489,kavaratti,10.5669,72.642,27.260000000000048,62,31,4.17,IN,1708797253
490,zouerate,22.7187,-12.4521,24.970000000000027,22,0,7.9,MR,1708797253
491,kaoma,-14.7833,24.8,25.58000000000004,43,96,1.07,ZM,1708797254
492,acapulco de juarez,16.8634,-99.8901,29.900000000000034,58,0,2.06,MX,1708796964
493,chibuto,-24.6867,33.5306,27.30000000000001,60,22,6.14,MZ,1708797254
494,vila franca do campo,37.7167,-25.4333,18.27000000000004,99,100,4.92,PT,1708797254
495,eraan,9.0629,117.7016,24.850000000000023,87,5,1.51,PH,1708797254
496,vila velha,-20.3297,-40.2925,30.970000000000027,75,20,7.72,BR,1708797255
497,colonia,50.9333,6.95,6.57000000000005,77,75,5.66,DE,1708797255
498,mitu,1.1983,-70.1733,36.460000000000036,29,80,1.91,CO,1708797255
499,podu turcului,46.2,27.3833,13.32000000000005,54,98,4.93,RO,1708797255
500,euclides da cunha,-10.5075,-39.0158,28.230000000000018,58,36,6.15,BR,1708797203
501,westerland,54.9079,8.3033,5.57000000000005,87,100,3.09,DE,1708797256
502,cabedelo,-6.9811,-34.8339,32.370000000000005,66,7,7.42,BR,1708797110
503,salmas,38.1973,44.7653,3.390000000000043,70,69,2.22,IR,1708797256
504,sao gabriel da cachoeira,-0.1303,-67.0892,34.89000000000004,49,0,4.12,BR,1708797257
505,abra pampa,-22.7205,-65.697,18.390000000000043,40,54,5.35,AR,1708797257
506,smithers,54.7804,-127.1743,-1.8199999999999932,93,100,0.0,CA,1708797257
507,tbeng meanchey,13.8167,104.9667,27.25,38,1,2.59,KH,1708797257
508,santa cruz,-17.8,-63.1667,30.03000000000003,66,75,6.69,BO,1708797061
509,saudarkrokur,65.7461,-19.6394,-6.169999999999959,81,99,4.8,IS,1708796985
510,bodo,67.28,14.405,6.020000000000039,56,100,8.75,NO,1708797258
511,chernyshevskiy,63.0128,112.4714,-30.089999999999975,100,100,0.47,RU,1708797259
512,jinghong,21.991,100.7341,17.610000000000014,41,0,1.51,CN,1708797259
513,northam,51.0333,-4.2167,6.480000000000018,87,56,3.73,GB,1708797259
514,tralee,52.2704,-9.7026,9.140000000000043,76,40,1.54,IE,1708797259
515,nakhon phanom,17.3333,104.4167,22.200000000000045,68,44,4.19,TH,1708797260
516,yaren,-0.5472,166.916,28.200000000000045,72,79,2.07,NR,1708797260
517,pauini,-7.7136,-66.9764,23.620000000000005,98,99,1.75,BR,1708797261
518,kalmunai,7.4167,81.8167,25.230000000000018,77,6,2.07,LK,1708796991
519,richards bay,-28.783,32.0377,26.670000000000016,77,55,5.31,ZA,1708797261
520,luderitz,-26.6481,15.1594,18.210000000000036,76,1,8.19,NA,1708797261
521,tual,-5.6667,132.75,28.710000000000036,79,95,7.8,ID,1708797262
522,kem',64.9555,34.5793,0.8300000000000409,97,100,4.27,RU,1708797262
523,dakhla,23.6848,-15.958,20.010000000000048,60,0,16.46,EH,1708797262
524,calca,-13.3333,-71.95,19.640000000000043,83,100,1.87,PE,1708797262
525,antalaha,-14.9003,50.2788,25.890000000000043,86,69,4.25,MG,1708797262
526,tamanrasset,22.785,5.5228,21.950000000000045,11,0,6.69,DZ,1708797263
527,buka,40.8108,69.1986,2.140000000000043,93,100,0.56,UZ,1708797263
528,greytown,-29.0642,30.5928,20.100000000000023,89,94,1.75,ZA,1708797263
529,san isidro,-12.1167,-77.05,27.77000000000004,65,0,7.2,PE,1708797263
530,veraval,20.9,70.3667,22.650000000000034,43,0,4.13,IN,1708797088
531,santana,-0.0583,-51.1817,29.100000000000023,79,75,5.66,BR,1708797264
532,ouesso,1.6136,16.0517,29.03000000000003,28,41,1.17,CG,1708797264
533,sinop,41.7711,34.8709,8.460000000000036,64,5,0.97,TR,1708797264
534,macau,22.2006,113.5461,15.890000000000043,77,40,7.72,MO,1708797264
535,praia,14.9215,-23.5087,26.30000000000001,57,75,9.77,CV,1708797264
536,hami,42.8,93.45,-2.9899999999999523,51,28,2.45,CN,1708797265
537,aleksandrovsk-sakhalinskiy,50.8975,142.1561,-20.94999999999999,98,55,1.88,RU,1708797265
538,opelika,32.6454,-85.3783,19.340000000000032,33,0,6.17,US,1708796988
539,mukalla,14.5425,49.1242,24.160000000000025,74,9,1.44,YE,1708797100
540,iskenderun,36.5872,36.1735,15.460000000000036,69,23,1.57,TR,1708797266
541,dalhart,36.0595,-102.5133,15.260000000000048,28,0,6.69,US,1708797266
542,liberal,37.0431,-100.921,16.58000000000004,24,0,7.2,US,1708797266
543,mambulo,13.7167,123.05,24.29000000000002,94,32,2.95,PH,1708797266
544,plastun,44.7561,136.2939,-9.569999999999993,70,39,2.12,RU,1708797188
545,kharp,66.8014,65.8081,-7.71999999999997,91,99,3.27,RU,1708797266
546,nyurba,63.2842,118.3319,-34.43999999999997,100,92,0.54,RU,1708797267
547,urumqi,43.801,87.6005,-14.46999999999997,72,40,2.0,CN,1708797267
548,yanbu,24.0891,38.0637,28.02000000000004,42,20,7.2,SA,1708797267
549,amos,48.5669,-78.1162,-15.289999999999964,76,89,1.97,CA,1708797267
550,barra de santo antonio,-9.4047,-35.5072,28.600000000000023,66,21,4.75,BR,1708797268
551,kievka,50.2619,71.5514,-26.859999999999985,90,60,1.26,KZ,1708797268
552,shambu,9.5667,37.1,17.660000000000025,34,77,0.56,ET,1708797268
553,araguaina,-7.1911,-48.2072,30.54000000000002,61,33,2.63,BR,1708796999
554,kuala terengganu,5.3302,103.1408,26.970000000000027,83,40,1.03,MY,1708797268
555,tabor,49.4144,14.6578,7.53000000000003,85,85,2.76,CZ,1708797268
556,jerome,42.7241,-114.5186,9.82000000000005,57,0,2.06,US,1708797268
557,salinas,36.6777,-121.6555,20.460000000000036,67,0,8.23,US,1708797269
558,douentza,14.9951,-2.9517,30.060000000000002,7,51,2.9,ML,1708797269
559,willis,30.4249,-95.4799,25.600000000000023,36,0,3.09,US,1708797153
560,veliko turnovo,43.0812,25.629,11.300000000000011,62,55,3.6,BG,1708797269
561,soc trang,9.6033,105.98,25.710000000000036,80,23,5.46,VN,1708797269
562,mogadishu,2.0371,45.3438,27.090000000000032,78,100,8.65,SO,1708797270
563,broome,42.2506,-75.833,-3.069999999999993,60,0,5.14,US,1708797270
564,naze,28.3667,129.4833,18.510000000000048,81,73,8.2,JP,1708797270
565,ilebo,-4.3167,20.5833,23.260000000000048,98,80,1.19,CD,1708797270
566,trinidad,-14.8333,-64.9,27.99000000000001,78,75,3.09,BO,1708797270
567,roma,43.2128,-75.4557,-4.1200000000000045,42,0,3.6,US,1708796973
568,murygino,58.7383,49.4582,-4.7999999999999545,94,100,4.37,RU,1708797271
569,sokoni,-6.4333,39.55,25.920000000000016,73,99,4.42,TZ,1708797271
570,traben-trarbach,49.95,7.1167,5.75,89,20,4.63,DE,1708797271
571,cavelossim,15.1726,73.9419,25.99000000000001,72,12,2.77,IN,1708797271
572,suksun,57.1431,57.3949,-13.620000000000005,90,32,5.35,RU,1708797272
573,sioux center,43.0797,-96.1756,5.560000000000002,72,2,3.13,US,1708797272
574,pandan,14.0453,124.1694,25.360000000000014,89,54,6.74,PH,1708797272
575,aginskoye,51.1,114.53,-21.50999999999999,83,6,4.54,RU,1708797272
576,caconda,-13.7333,15.0667,18.379999999999995,90,98,3.06,AO,1708797272
